key,source,target
ST_cup_Objectives/obj_ReconGliders_Picture_Shifts,Take a picture of shift change,
ST_cup_Objectives/obj_ReconGliders_Picture_Skydome,Take a picture of the skydome,
ST_cup_Objectives/obj_ReconGliders_Picture_Towers,Take pictures of the towers,
ST_cup_Objectives/obj_cup_tunnel_collapsed,"Tunnel destroyed, wait for instructions",
ST_cup_Objectives/obj_cup_tunnel_stealth,Use maintenance to access tunnel,
ST_cup_Objectives/obj_cup_blow_main_entrance_again,Use more C4 on the main entrance,
ST_cup_Objectives/obj_cup_activate_depot,Use the Kings hand,
ST_cup_Objectives/obj_cup_wait_instructions,Wait for instructions,
ST_cup_Objectives/obj_cup_wait_escape_boat,Wait for the escape boat,
ST_cup_Objectives/obj_cup_wait_for_fifth_truck,Wait for the fifth truck,
ST_cup_Objectives/obj_cup_wait_trucks,Wait for the first truck,
ST_cup_Objectives/obj_cup_wait_for_fourth_truck,Wait for the fourth truck,
ST_cup_Objectives/obj_cup_waitforsecond,Wait for the second truck,
ST_cup_Objectives/obj_cup_waithforthird,Wait for the third truck,
ST_cup_Variations/GenericHeister_ID_cup_buttons_reminder_2_All_1,..checking…,
ST_cup_Variations/GenericHeister_ID_cup_apache_remind_2_All_1,100% with you there! Stay down team!,
ST_cup_Variations/GenericPlanner_ID_cup_2truck_2_All_1,2 down!,
ST_cup_Variations/GenericPlanner_ID_cup_load_4truck_2_All_1,"4th truck coming in, load up",
ST_cup_Variations/GenericHeister_ID_cup_apache_coming_2_All_1,A what? Like an Apache… what?,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_taunt_1_All_12,"After I gut you, I think I'll give Casey a visit! What you think of that, chocho?",
ST_cup_Variations/GenericHeister_ID_cup_bag_miss_1_All_1,Ah.. Miss,
ST_cup_Variations/GenericHeister_ID_cup_cafe_explosion_3_All_1,Ah… my ears,
ST_cup_Variations/GenericPlanner_ID_cup_landed_2_All_1,All eagles landed – clear the roof!,
ST_cup_Variations/GenericPlanner_ID_cup_landed_2_All_2,All eagles landed – clear the roof!,
ST_cup_Variations/GenericHeister_ID_cup_run_1_All_1,All on the green ! We are ready to run!,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_taunt_1_All_3,All pride and no honor! It's gonnabe the death of you! I will be the death of you!,
ST_cup_Variations/GenericHeister_ID_cup_all_1_All_1,All?,
ST_cup_Variations/GenericPlanner_ID_cup_tunnel_no_more_1_All_1,Alright fuck. Change of plans. The tunnel is no more.,
ST_cup_Variations/GenericPlanner_ID_cup_swat_breach_1_All_1,Alright here they come guys brace for impact,
ST_cup_Variations/GenericPlanner_ID_cup_blackscreen_gliders_1_All_1,"Alright muchachos, you’re here for my gold.",
ST_cup_Variations/GenericPlanner_ID_cup_blackscreen_glidersnasara_1_All_1,"Alright, you're here to relieve the depot of all its gold.",
ST_cup_Variations/GenericHeister_ID_cup_cut_remind_3_All_1,Alrighty.,
ST_cup_Variations/GenericPlanner_ID_cup_firstscreen_gate_1_All_1,Amateurs! The gate's still standing!,
ST_cup_Variations/GenericPlanner_ID_cup_no_time_carry_2_All_1,And how are you doing with the bags?,
ST_cup_Variations/GenericHeister_ID_cup_first_bag_zip_1_All_1,And now go.,
ST_cup_Variations/GenericHeister_ID_cup_half_upstairs_1_All_1,Another bag ready upstairs.,
ST_cup_Variations/GenericPlanner_ID_cup_failed_explosion_1_All_1,Argh! That's what happens when you come unprepared! Again!,
ST_cup_Variations/GenericHeister_ID_cup_to_bridge_4_All_1,BRIDGE TEAM !! TO THE BRIDGE!,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment_1_All_1,Be careful with it… it belongs to a King.,
ST_cup_Variations/GenericPlanner_ID_cup_trucks_remind_3_All_1,Be sure to be ready with the gold,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_taunt_1_All_9,"Been at this a lot longer than you, cabrón! You don't stand a chance!",
ST_cup_Variations/GenericPlanner_ID_cup_reply_carry2_2_All_1,Better hurry up. We don't have much time.,
ST_cup_Variations/GenericPlanner_ID_cup_reply_carry2_2_All_2,Better hurry up. We don't have much time.,
ST_cup_Variations/GenericPlanner_ID_cup_5roof_3_All_1,Blow it and tip it over. You have C4.,
ST_cup_Variations/GenericPlanner_ID_cup_firstscreen_gate_3_All_1,Blow that shit up!,
ST_cup_Variations/GenericPlanner_ID_cup_enter_security_1_All_1,Blow the fucking door and get to it,
ST_cup_Variations/GenericPlanner_ID_cup_enter_security_1_All_2,Blow the fucking door and get to it,
ST_cup_Variations/GenericPlanner_ID_cup_enter_security_1_All_3,Blow the fucking door and get to it,
ST_cup_Variations/GenericHeister_ID_cup_5truck_1_All_1,Boom – that is all in the bag boys! GOLDEN!,
ST_cup_Variations/GenericHeister_ID_cup_1bag_in_1_All_1,Boom. Nailed it,
ST_cup_Variations/GenericPlanner_ID_cup_attach_zipline_1_All_1,Building is breached! get out there and set up those ziplines,
ST_cup_Variations/GenericPlanner_ID_cup_attach_zipline_1_All_2,Building is breached! get out there and set up those ziplines,
ST_cup_Variations/GenericPlanner_ID_cup_glider_2_All_1,C4,
ST_cup_Variations/GenericHeister_ID_cup_cafeteria_mined_1_All_1,C4 on the wall dudes!,
ST_cup_Variations/GenericHeister_ID_cup_c4_cafeteria_2_All_1,C4 on the wall!,
ST_cup_Variations/GenericHeister_ID_cup_cage_1_All_1,Cage is open!,
ST_cup_Variations/GenericPlanner_ID_cup_4roof_1_All_1,Can you get to the golf course over there? Get over the walls… or through the holes?,
ST_cup_Variations/GenericPlanner_ID_cup_one_truck_upstairs_4_All_1,Carry as much as you can. Hurry.,
ST_cup_Variations/GenericHeister_ID_cup_swat_arrived_2_All_1,"Check your guns, get ready to rattle team",
ST_cup_Variations/GenericHeister_ID_cup_c4_skylight_4_All_1,"Chop, chop, team",
ST_cup_Variations/GenericHeister_ID_cup_charges_ready_1_All_1,"Clear, clear – she gonna pop!",
ST_cup_Variations/GenericHeister_ID_cup_to_roof_remind_1_All_1,"Come on guys, lets get up to the roof",
ST_cup_Variations/GenericPlanner_ID_cup_c4_skylight_remind_1_All_1,Come on! Blow the lid off this thing – we are on the clock here.,
ST_cup_Variations/GenericPlanner_ID_cup_c4_skylight_remind_1_All_2,Come on! Blow the lid off this thing – we are on the clock here.,
ST_cup_Variations/GenericPlanner_ID_cup_c4_skylight_remind_1_All_3,Come on! Blow the lid off this thing – we are on the clock here.,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_taunt_1_All_10,"Coming here - that was fucking stupid, Baker! Now, you're never leaving!",
ST_cup_Variations/GenericHeister_ID_cup_trucks_wait_2_All_1,Cool! That’s a pretty good match!,
ST_cup_Variations/GenericHeister_ID_cup_zip_up_2_All_1,Cool.,
ST_cup_Variations/GenericHeister_ID_cup_bag_fall_1_All_3,Damn.,
ST_cup_Variations/GenericPlanner_ID_cup_glider_10_All_1,Death from above team!,
ST_cup_Variations/GenericHeister_ID_cup_rappel_down_3_All_1,Do it!,
ST_cup_Variations/GenericHeister_ID_cup_tunnel_talk_3_All_1,"Do less talking. More running, ok?",
ST_cup_Variations/GenericHeister_ID_cup_all_3_All_1,Does he know how much this is?,
ST_cup_Variations/GenericPlanner_ID_cup_control_hint2_2_All_1,Don't get caught with your pants down.,
ST_cup_Variations/GenericPlanner_ID_cup_buzzsaw_1_All_1,Don’t forget to bring the buzz saws! You need them for the cages down there,
ST_cup_Variations/GenericPlanner_ID_cup_buzzsaw_1_All_2,Don’t forget to bring the buzz saws! You need them for the cages down there,
ST_cup_Variations/GenericBoss_ID_cup_dragon_comment8_3_All_1,Dragon? Dragon! What the-,
ST_cup_Variations/GenericPlanner_ID_cup_glider_1_All_1,Equipment check!,
ST_cup_Variations/GenericPlanner_ID_cup_car_arrival_1_All_1,"Escape car is there waiting for you, hurry the fuck up!",
ST_cup_Variations/GenericHeister_ID_cup_4roof_2_All_1,Fcking SWATS use that genius!,
ST_cup_Variations/GenericHeister_ID_cup_swat_inside_1_All_3,Fight guys! Fight! They are here!,
ST_cup_Variations/GenericPlanner_ID_cup_load_remind_short_1_All_2,Fill the trucks. Hurry.,
ST_cup_Variations/GenericPlanner_ID_cup_disable_electro_1_All_1,Find the switch for the electricity _ shut it off,
ST_cup_Variations/GenericPlanner_ID_cup_disable_electro_1_All_2,Find the switch for the electricity _ shut it off,
ST_cup_Variations/GenericPlanner_ID_cup_electro_off_2_All_1,Fine! Now you can cut those cages open,
ST_cup_Variations/GenericPlanner_ID_cup_firstscreen_basement_1_All_1,First things first -- get outta the basement.,
ST_cup_Variations/GenericHeister_ID_cup_c4_flagpole_1_All_1,Flags coming down….,
ST_cup_Variations/GenericHeister_ID_cup_zipline_up_2_All_1,Fuck that looks high….I’m not going first.,
ST_cup_Variations/GenericHeister_ID_cup_bag_fall_1_All_1,Fuck. It's down.,
ST_cup_Variations/GenericPlanner_ID_cup_broken_stealth_1_All_1,Fucking amateurs!,
ST_cup_Variations/GenericHeister_ID_cup_gates_close_1_All_1,Gates closing.,
ST_cup_Variations/GenericPlanner_ID_cup_first_bag_up_2_All_1,Gather all bags around the cafeteria. It's where we blow the wall to the tunnel.,
ST_cup_Variations/GenericPlanner_ID_cup_first_bag_up_2_All_2,Gather all bags around the cafeteria. It's where we blow the wall to the tunnel.,
ST_cup_Variations/GenericPlanner_ID_cup_cafeteria_remind_1_All_1,Get going guys – blow that wall the tunnel crew is ready and waiting!,
ST_cup_Variations/GenericPlanner_ID_cup_cafeteria_remind_1_All_2,Get going guys – blow that wall the tunnel crew is ready and waiting!,
ST_cup_Variations/GenericPlanner_ID_cup_cafeteria_remind_1_All_3,Get going guys – blow that wall the tunnel crew is ready and waiting!,
ST_cup_Variations/GenericPlanner_ID_cup_security_explosion_1_All_1,Get in there!,
ST_cup_Variations/GenericPlanner_ID_cup_bag_gold_1_All_1,Get in there! Bag all that gold,
ST_cup_Variations/GenericPlanner_ID_cup_enter_depo_1_All_1,Give them hell! get down there all of you,
ST_cup_Variations/GenericPlanner_ID_cup_enter_depo_1_All_2,Give them hell! get down there all of you,
ST_cup_Variations/GenericPlanner_ID_cup_enter_depo_1_All_3,Give them hell! get down there all of you,
ST_cup_Variations/GenericHeister_ID_cup_rappel_down_2_All_1,Go for Gold!,
ST_cup_Variations/GenericPlanner_ID_cup_apache_water_2_All_1,Go guys ! He is not kidding!,
ST_cup_Variations/GenericHeister_ID_cup_to_golf_2_All_1,Go guys … Anyone drop anything you lose it forever!,
ST_cup_Variations/GenericPlanner_ID_cup_near_bridge_2_All_1,Go team! Just one more bridge!,
ST_cup_Variations/GenericHeister_ID_cup_escape_tunnel_2_All_1,"Go team, Go.. we the best..  silver for the cops…",
ST_cup_Variations/GenericHeister_ID_cup_to_golf_3_All_1,"Go, GO!",
ST_cup_Variations/GenericHeister_ID_cup_load_remind_1_All_1,Gold people – load it on the truck!,
ST_cup_Variations/GenericHeister_ID_cup_load_remind_1_All_2,Gold people – load it on the truck!,
ST_cup_Variations/GenericPlanner_ID_cup_3truck_2_All_1,Good work guys but it's not over yet there's going to be a 4th one,
ST_cup_Variations/GenericPlanner_ID_cup_guards_out_1_All_1,Good work. That should be all the guards taken care off. You control this fortress for a while now.,
ST_cup_Variations/GenericPlanner_ID_cup_guards_out_1_All_2,Good work. That should be all the guards taken care off. You control this fortress for a while now.,
ST_cup_Variations/GenericPlanner_ID_cup_guards_out_1_All_3,Good work. That should be all the guards taken care off. You control this fortress for a while now.,
ST_cup_Variations/GenericPlanner_ID_cup_cafe_explosion_4_All_1,"Good, good, I see the smoke from here. I’m sure I’m not the only one. Hurry.",
ST_cup_Variations/GenericPlanner_ID_cup_first_bag_filled_2_All_1,"Good, now carry it to cafeteria upstairs.",
ST_cup_Variations/GenericPlanner_ID_cup_first_bag_filled_2_All_2,"Good, now carry it to cafeteria upstairs.",
ST_cup_Variations/GenericPlanner_ID_cup_reply_carry3_2_All_1,Good. Keep up the good work.,
ST_cup_Variations/GenericPlanner_ID_cup_reply_carry3_2_All_2,Good. Keep up the good work.,
ST_cup_Variations/GenericHeister_ID_cup_swat_onway_3_All_1,Gotcha – cops incoming.,
ST_cup_Variations/GenericHeister_ID_cup_to_roof_2_All_1,Gotcha – to the roof people! Inside and to the roof!,
ST_cup_Variations/GenericHeister_ID_cup_glider_5_All_1,Gottcha,
ST_cup_Variations/GenericHeister_ID_cup_rappel_down_1_All_1,"Grab, hold and go!",
ST_cup_Variations/GenericHeister_ID_cup_1bag_in_2_All_1,Great lets get the rest – quickly,
ST_cup_Variations/GenericPlanner_ID_cup_trucks_wait_1_All_1,"Great work, we have connected the tunnel and the Depot.",
ST_cup_Variations/GenericHeister_ID_cup_first_bag_zip_2_All_1,Great.,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment7_1_All_1,Guess an old dog gotta learn some tricks.,
ST_cup_Variations/GenericPlanner_ID_cup_glider_11_All_1,Guns up!,
ST_cup_Variations/GenericPlanner_ID_cup_3roof_1_All_1,"Guys bad news, no helicopter – this Apache is going to see to that.",
ST_cup_Variations/GenericPlanner_ID_cup_apache_warning_1_All_1,Guys keep your heads down I think they're trying to take out the trucks,
ST_cup_Variations/GenericPlanner_ID_cup_coming_car_1_All_1,Guys the escape car is coming in hot,
ST_cup_Variations/GenericPlanner_ID_cup_apache_coming_1_All_1,Guys this is insane they got a motherfucking Apache coming your way,
ST_cup_Variations/GenericPlanner_ID_cup_inside_depo_3_All_1,"Guys, we have to turn that off",
ST_cup_Variations/GenericPlanner_ID_cup_inside_depo_3_All_2,"Guys, we have to turn that off",
ST_cup_Variations/GenericPlanner_ID_cup_end_tunnel_1_All_1,Guys.. Get going … all into the tunnel go!,
ST_cup_Variations/GenericPlanner_ID_cup_over_bridge_1_All_1,He is coming back for more!,
ST_cup_Variations/GenericHeister_ID_cup_apache_bridge_1_All_1,He is going for the bridge!,
ST_cup_Variations/GenericHeister_ID_cup_apache_arrival_2_All_1,He is going to toast us …. Damn!,
ST_cup_Variations/GenericPlanner_ID_cup_truck_10s_1_All_1,Heads up the trucks they should be there in about 10 seconds,
ST_cup_Variations/GenericHeister_ID_cup_mid_brief_7_All_1,Heavy… but easy.,
ST_cup_Variations/GenericPlanner_ID_cup_half_time_carry_1_All_1,"Hey, the tunnel crew is half way through. How are the bags?",
ST_cup_Variations/GenericHeister_ID_cup_zip_up_1_All_1,"Hey, this should speed us up.",
ST_cup_Variations/GenericHeister_ID_cup_carry_remind_1_All_1,"Hey, we should carry the the bag with gold upstairs.",
ST_cup_Variations/GenericHeister_ID_cup_carry_remind_1_All_2,"Hey, we should carry the the bag with gold upstairs.",
ST_cup_Variations/GenericHeister_ID_cup_carry_remind_1_All_3,"Hey, we should carry the the bag with gold upstairs.",
ST_cup_Variations/GenericPlanner_ID_cup_firstscreen_gate_2_All_1,Hijo de puta you can't even do that right!,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment11_1_All_1,Hijo de puta... You're actually doing it...,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment4_1_All_1,His body rots but his fucking spirit will outlive us all.,
ST_cup_Variations/GenericPlanner_ID_cup_plan_b_1_All_1,Hold on I gotta figure this out,
ST_cup_Variations/GenericHeister_ID_cup_swat_breach_2_All_2,Hold the Fort,
ST_cup_Variations/GenericPlanner_ID_cup_boat_wait_1_All_1,Hold tight! I'm sending you a boat!,
ST_cup_Variations/GenericPlanner_ID_cup_1roof_2_All_1,"Hold, hold…",
ST_cup_Variations/GenericPlanner_ID_cup_half_upstairs_2_All_1,How much you have?,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment9_1_All_1,Huh... Still no alarm? Thought you were a meathead.,
ST_cup_Variations/GenericBoss_ID_cup_betrayal_3_All_1,I ain't got it in me?! I'll raze you to the fucking ground!,
ST_cup_Variations/GenericHeister_ID_cup_5truck_3_All_1,I feel great! Let’s do more no?,
ST_cup_Variations/GenericHeister_ID_cup_bagging_remind_1_All_1,I guess we should bag the gold now.,
ST_cup_Variations/GenericHeister_ID_cup_bagging_remind_1_All_2,I guess we should bag the gold now.,
ST_cup_Variations/GenericHeister_ID_cup_bagging_remind_1_All_3,I guess we should bag the gold now.,
ST_cup_Variations/GenericPlanner_ID_cup_apache_arrival_1_All_1,"I guess when it's about gold, the government has a bigger budget – here he comes!",
ST_cup_Variations/GenericHeister_ID_cup_load_4truck_1_All_1,I hear the next one!,
ST_cup_Variations/GenericHeister_ID_cup_tunnel_talk_2_All_1,I hope he pays us in gold… I got a taste for it.,
ST_cup_Variations/GenericHeister_ID_cup_3truck_4_All_1,I mean.. can you have enough?,
ST_cup_Variations/GenericHeister_ID_cup_plan_b_2_All_1,I say we pull back a bit no? Highground?,
ST_cup_Variations/GenericHeister_ID_cup_one_truck_upstairs_1_All_1,I think we have enough for one truck.,
ST_cup_Variations/GenericPlanner_ID_cup_debrief_2_All_1,I think you get a gold cup for this one,
ST_cup_Variations/GenericPlanner_ID_cup_debrief_1_All_1,I'd say that was on par. Well done guys I'll play with you any day,
ST_cup_Variations/GenericPlanner_ID_cup_to_roof2_1_All_1,I'll see if I can get you a helicopter,
ST_cup_Variations/GenericHeister_ID_cup_gun_apache_1_All_1,Im hitting the fucker!,
ST_cup_Variations/GenericPlanner_ID_cup_c4_skylight_3_All_1,"Indeed, no time to lose, get to the center of that skylight, set the charges and detonate. we're going in",
ST_cup_Variations/GenericPlanner_ID_cup_c4_skylight_3_All_2,"Indeed, no time to lose, get to the center of that skylight, set the charges and detonate. we're going in",
ST_cup_Variations/GenericBoss_ID_cup_dragon_comment_2_All_1,"It belongs to me, ahahaha!",
ST_cup_Variations/GenericPlanner_ID_cup_maintenance_2_All_1,"It's tricky, but it's silent.",
ST_cup_Variations/GenericPlanner_ID_cup_1missile_2_All_1,Its real now guys – they are going all in here!,
ST_cup_Variations/GenericPlanner_ID_cup_to_bridge_3_All_1,I’ll make sure the escape car will be on the other side,
ST_cup_Variations/GenericHeister_ID_cup_all_4_All_1,"Just ""carry"" on ok",
ST_cup_Variations/GenericHeister_ID_cup_reply_carry1_3_All_1,Just chilling.,
ST_cup_Variations/GenericPlanner_ID_cup_gun_apache_5_All_1,Just make sure he don’t aim at you!,
ST_cup_Variations/GenericPlanner_ID_cup_blackscreen_basement_3_All_1,Keep it that way. Exit the crates and sneak out.,
ST_cup_Variations/GenericPlanner_ID_cup_load_remind_short_1_All_3,Keep loading the gold. Don't stop.,
ST_cup_Variations/GenericHeister_ID_cup_first_cut_1_All_1,Let's open this.,
ST_cup_Variations/GenericHeister_ID_cup_load_5truck_3_All_1,"Listen to the man, we happy, we get out of here alive!",
ST_cup_Variations/GenericPlanner_ID_cup_blackscreen_1_All_1,Listen up: We're here to liberate some of the Prince confiscated gold stash,
ST_cup_Variations/GenericPlanner_ID_cup_blackscreen_1_All_2,Listen up: We're here to liberate some of the Prince confiscated gold stash,
ST_cup_Variations/GenericPlanner_ID_cup_load_remind_short_1_All_1,Load the gold. Quickly.,
ST_cup_Variations/GenericPlanner_ID_cup_control_hint2_1_All_1,"Look for ways to disable security measures - electricity, sentry guns, whatever.",
ST_cup_Variations/GenericPlanner_ID_cup_tunnel_destroyed_1_All_1,Man that’s too much violence! What the hell!!!,
ST_cup_Variations/GenericHeister_ID_cup_apache_warning_3_All_1,Man this is not fair…,
ST_cup_Variations/GenericHeister_ID_cup_half_upstairs_3_All_1,Maybe half of one truck.,
ST_cup_Variations/GenericPlanner_ID_cup_wrong_crate_2_All_1,Mierda… Rescue that idiot.,
ST_cup_Variations/GenericHeister_ID_cup_mines_on_1_All_1,Mines armed,
ST_cup_Variations/GenericHeister_ID_cup_apache_water_1_All_1,Miss!,
ST_cup_Variations/GenericHeister_ID_cup_1missile_1_All_1,Missile! Missile!,
ST_cup_Variations/GenericPlanner_ID_cup_swat_arrived_1_All_1,More activity guys things are happening,
ST_cup_Variations/GenericPlanner_ID_cup_landing_stealth_1_All_1,Move it pendejos!,
ST_cup_Variations/GenericHeister_ID_cup_tunnel_no_more_2_All_1,NO shit!,
ST_cup_Variations/GenericBoss_ID_cup_dragon_comment10_3_All_1,"Nah. I'm better, hahah!",
ST_cup_Variations/GenericPlanner_ID_cup_c4_skylight_1_All_1,Next step guys… bring the C4 and set it up on the roof,
ST_cup_Variations/GenericPlanner_ID_cup_c4_skylight_1_All_2,Next step guys… bring the C4 and set it up on the roof,
ST_cup_Variations/GenericPlanner_ID_cup_find_control_1_All_1,Next step – control room. Use the King's hand there to override security.,
ST_cup_Variations/GenericPlanner_ID_cup_debrief_5trucks_1_All_1,Nice one guys – smooth – we got a safe haven in the bag. Thanks all – see you next time,
ST_cup_Variations/GenericPlanner_ID_cup_apache_remind_1_All_1,Not much you can do about that bird! It’s a war machine for fck sake. Just keep low.,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment8_2_All_1,"Nothin' personal, kid. You just don't have it in you.",
ST_cup_Variations/GenericPlanner_ID_cup_4truck_1_All_1,OK I wish that was the last but it's not we still have gold left,
ST_cup_Variations/GenericPlanner_ID_cup_swat_onway_1_All_1,OK guys shit just got real,
ST_cup_Variations/GenericPlanner_ID_cup_cafe_countdown_1_All_1,"OK guys, stay clear. C4 in place.",
ST_cup_Variations/GenericPlanner_ID_cup_trucks_1_All_1,"OK here comes the first one - throw the gold down into the truck, fill it,",
ST_cup_Variations/GenericPlanner_ID_cup_debrief_3trucks_1_All_1,OK that didn't go as planned but I'm sure he's got more money stashed we're just not going to see any the of it I suppose,
ST_cup_Variations/GenericHeister_ID_cup_2truck_1_All_1,OK that one is full too,
ST_cup_Variations/GenericPlanner_ID_cup_5roof_1_All_1,OK that sounds like an idea as good as any from where I’m sitting. Make that flagpole your bridge to freedom.,
ST_cup_Variations/GenericPlanner_ID_cup_apache_pursuit_1_All_1,OK the helicopter is going to hunt you,
ST_cup_Variations/GenericPlanner_ID_cup_swat_arrived_1_All_2,OK this is it. swat has arrived. It's a lot of them I'm counting like 20 cars,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment10_2_All_1,Of King.,
ST_cup_Variations/GenericHeister_ID_cup_mines_off_1_All_1,Off with the mines,
ST_cup_Variations/GenericHeister_ID_cup_bag_fall_1_All_2,Oh no.,
ST_cup_Variations/GenericHeister_ID_cup_4roof_4_All_1,"Oh…. Cutting…..guys, guys… lets cut this flagpole and run across it to the golf course",
ST_cup_Variations/GenericHeister_ID_cup_mid_brief_3_All_1,Ok check – gold out of the cages and up to the cafeteria.,
ST_cup_Variations/GenericHeister_ID_cup_electro_off_1_All_1,Ok its off!,
ST_cup_Variations/GenericHeister_ID_cup_swat_alerted_2_All_1,Ok keep it cool guys… stick to the plan.,
ST_cup_Variations/GenericHeister_ID_cup_near_security_3_All_1,Ok lets go boom!,
ST_cup_Variations/GenericPlanner_ID_cup_security_reminder_1_All_1,"Ok push on guys, clock is ticking. Find the security room",
ST_cup_Variations/GenericPlanner_ID_cup_security_reminder_1_All_2,"Ok push on guys, clock is ticking. Find the security room",
ST_cup_Variations/GenericPlanner_ID_cup_security_reminder_1_All_3,"Ok push on guys, clock is ticking. Find the security room",
ST_cup_Variations/GenericHeister_ID_cup_tunnel_no_more_4_All_1,Ok so.. what now.. just fight this thing?,
ST_cup_Variations/GenericHeister_ID_cup_mid_brief_5_All_1,Ok then the trucks arrive yes?,
ST_cup_Variations/GenericHeister_ID_cup_c4_tunnel_1_All_1,Ok we close!,
ST_cup_Variations/GenericHeister_ID_cup_3truck_5_All_1,"Ok, ok, good point.",
ST_cup_Variations/GenericHeister_ID_cup_security_reminder_2_All_1,On it,
ST_cup_Variations/GenericHeister_ID_cup_landed_3_All_1,On it!,
ST_cup_Variations/GenericPlanner_ID_cup_6roof_1_All_1,"Once you reach the golf course, I'll have the escape car ready to pick you up somewhere close.",
ST_cup_Variations/GenericPlanner_ID_cup_cafe_countdown_5_All_1,One,
ST_cup_Variations/GenericHeister_ID_cup_5roof_2_All_1,"Oook….so , how?",
ST_cup_Variations/GenericPlanner_ID_cup_control_hint_2_All_1,"Or you can just blow it the fuck up, ahahahah!",
ST_cup_Variations/GenericBoss_ID_cup_blackscreen_gliders_2_All_1,"Our gold, old man!",
ST_cup_Variations/GenericPlanner_ID_cup_tunnel_c4_remind_1_All_1,Place the charges and keep running,
ST_cup_Variations/GenericPlanner_ID_cup_tunnel_c4_remind_1_All_2,Place the charges and keep running,
ST_cup_Variations/GenericHeister_ID_cup_tunnel_talk_4_All_1,RUN!,
ST_cup_Variations/GenericHeister_ID_cup_glider_7_All_1,Ready,
ST_cup_Variations/GenericPlanner_ID_cup_mid_brief_2_All_1,"Right so stage two of this plan. Open the cages, carry the gold up to the cafeteria.",
ST_cup_Variations/GenericHeister_ID_cup_5roof_4_All_1,"Right, fuck might just work – lets blow her in half!",
ST_cup_Variations/GenericPlanner_ID_cup_inside_depo_1_All_1,"Right, you see the cages our info says they are rigged with electricity.",
ST_cup_Variations/GenericPlanner_ID_cup_inside_depo_1_All_2,"Right, you see the cages our info says they are rigged with electricity.",
ST_cup_Variations/GenericHeister_ID_cup_electro_off_3_All_1,"Right. Cages, cut open the cages!",
ST_cup_Variations/GenericHeister_ID_cup_inside_depo_4_All_1,Roger – electricity needs to be shut off,
ST_cup_Variations/GenericHeister_ID_cup_tunnel_c4_remind_2_All_1,"Roger, c4 on the wall",
ST_cup_Variations/GenericPlanner_ID_cup_to_golf_1_All_1,Run across! Down to the green and you might just make it,
ST_cup_Variations/GenericHeister_ID_cup_apache_back_2_All_2,Run!,
ST_cup_Variations/GenericHeister_ID_cup_inside_depo_5_All_1,Security room then?,
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment9_2_All_1,Seems like you got some skills.,
ST_cup_Variations/GenericPlanner_ID_cup_debrief_all_1_All_1,Seriously guys that's the biggest haul I've ever seen. Color me impressed you guys are legends,
ST_cup_Variations/GenericHeister_ID_cup_c4_tunnel_3_All_1,Set some charges! Time to block team!,
ST_cup_Variations/GenericHeister_ID_cup_4roof_3_All_1,Shit we are going to get cut to pieces…,
ST_cup_Variations/GenericHeister_ID_cup_tunnel_destroyed_2_All_1,Shit! Tunnel is not gonna work! We are blocked!,
ST_cup_Variations/GenericHeister_ID_cup_bridge_hit_1_All_1,Shit!!!,
ST_cup_Variations/GenericHeister_ID_cup_3roof_2_All_1,"Shit, shit… what now then… we cant fly, we cant tunnel!",
ST_cup_Variations/GenericPlanner_ID_cup_reply_carry1_2_All_1,So that's pretty lame. What the fuck are you doing there?,
ST_cup_Variations/GenericPlanner_ID_cup_reply_carry1_2_All_2,So that's pretty lame. What the fuck are you doing there?,
ST_cup_Variations/GenericHeister_ID_cup_1roof_1_All_1,So – any ride man! Any Helicopter incoming!,
ST_cup_Variations/GenericPlanner_ID_cup_5truck_2_All_1,Spectacular that's all the gold the Prince wants.  Rest your arms now and get ready to run,
ST_cup_Variations/GenericHeister_ID_cup_load_5truck_2_All_1,Sure? I’m think I saw some more back there?,
ST_cup_Variations/GenericPlanner_ID_cup_landing_1_All_1,Take out the guards!,
ST_cup_Variations/GenericPlanner_ID_cup_landing_1_All_2,Take out the guards!,
ST_cup_Variations/GenericPlanner_ID_cup_landing_1_All_3,Take out the guards!,
ST_cup_Variations/GenericHeister_ID_cup_trucks_remind_2_All_1,Taking their god damn time those guys!,
ST_cup_Variations/GenericHeister_ID_cup_more_gold_1_All_1,Team move more gold up here.,
ST_cup_Variations/GenericHeister_ID_cup_into_tunnel_2_All_1,Team! We are leaving… go for the tunnel people! Run!,
ST_cup_Variations/GenericPlanner_ID_cup_gun_apache_2_All_1,Thas just going to annoy him!,
ST_cup_Variations/GenericPlanner_ID_cup_escape_tunnel_1_All_1,"That should do it! Now run guys, run further into the tunnel",
ST_cup_Variations/GenericPlanner_ID_cup_dragon_comment8_1_All_1,That’ll be enough. I’ll be taking over.,
