key,source,target
ST_car_Objectives/obj_car_steal_loot,Украсть товар Хьело,
ST_car_Objectives/obj_car_get_documents,Найти секс-видео,
ST_car_Objectives/obj_car_wait_for_helicopter,Дождаться вертолета,
ST_car_Objectives/obj_car_wait_for_supply_van,Дождаться фургона с припасами,
ST_car_Variations/GenericPlanner_ID_car_snd_heli_1_All_1,Ага! Увидел! Погнали!,
ST_car_Variations/GenericPlanner_ID_car_snd_heli_meantime_1_All_3,"Мы столько шума наделали, копы сюда все силы подтянут.",
ST_car_Variations/GenericPlanner_ID_car_tape_2_All_1,А теперь мы вмажем по самолюбию этого козла.,
ST_car_Variations/GenericPlanner_ID_car_blackscreen_continued_1_All_1,"Ладно, вам, конечно, интересно. Короче, я заснял хоум-видео с женщиной другого босса. Это всё, что я вам скажу. Вам нужно это видео забрать, а заодно и золотую тачку Хьело, потому что пошел он в жопу.",
ST_car_Variations/GenericPlanner_ID_car_lab_1_All_1,Огонь. Теперь нужно отыскать вход в подвал.,
ST_car_Variations/GenericPlanner_ID_car_blackscreen3_3_All_1,"А после того, что случилось на той станции, он наверняка намерен исполнить свою угрозу. Это мой единственный шанс спастись.",
ST_car_Variations/GenericPlanner_ID_car_safehouse_2_All_1,"Насчет торчков вообще не парьтесь. Они даже не в курсе, что вокруг творится.",
ST_car_Variations/GenericPlanner_ID_car_blackscreen2_3_All_1,"А теперь моему укрытию кранты, так что думаю, что даже раньше.",
ST_car_Variations/GenericPlanner_ID_car_car_dealer_2_All_1,"А когда пропадет еще и тачка, это пиздец, его просто удар хватит.",
ST_car_Variations/GenericPlanner_ID_car_break_stealth_early_1_All_1,"Да вы что, блин, издеваетесь?!",
ST_car_Variations/GenericPlanner_ID_car_safehouse_1_All_1,"Вы, главное, не лезьте к чикосам и варщикам их.","Вы, главное, не лезьте к чикос и их варщикам."
ST_car_Variations/GenericPlanner_ID_car_pedestal_1_All_1,Первым делом нужно вырубить этот крутящийся подиум.,
ST_car_Variations/GenericPlanner_ID_car_place_last_c4_1_All_4,Подрывай!,
ST_car_Variations/GenericPlanner_ID_car_safe_2_All_1,"Но в остальных нет того, что нам нужно.",
ST_car_Variations/GenericPlanner_ID_car_explosives_reminder_1_All_5,"Пожалуйста, установите взрывчатку. Раньше сядем — раньше выйдем.",
ST_car_Variations/GenericPlanner_ID_car_pedestal_reminder_1_All_2,"Пока подиум крутится, ничего у нас не выйдет.",
ST_car_Variations/GenericPlanner_ID_car_escape_fail_lambo_1_All_1,"Ну всё, тачка затоталена. Молодцы, чего тут.",
ST_car_Variations/GenericPlanner_ID_car_loot_reminder_1_All_3,Кэш и наркота — вот что нам нужно.,
ST_car_Variations/GenericPlanner_ID_car_explosives_reminder_1_All_2,"Мы подорвем крепления потолка, а первая вертушка его отсоединит и утащит.",
ST_car_Variations/GenericPlanner_ID_car_snd_heli_arriving_1_All_2,Второй вертолет на подходе.,
ST_car_Variations/GenericPlanner_ID_car_fst_heli_meantime_1_All_1,Вертушка на подходе!,
ST_car_Variations/GenericPlanner_ID_car_car_dealer_reminder_1_All_5,В центре стоит золотой «торини». Его можно очень неплохо загнать.,В центре стоит золотой «Торини». Его можно очень неплохо загнать.
ST_car_Variations/GenericPlanner_ID_car_safe_reminder_1_All_1,Вы уже отыскали кассету?,
ST_car_Variations/GenericPlanner_ID_car_roof_exit_reminder_1_All_3,"Вы что, глухие? Хрена ли вы там стоите?",
ST_car_Variations/GenericPlanner_ID_car_car_dealer_reminder_1_All_2,У этого придурка и прав-то нет. Зачем ему дилерский центр — я хз.,
ST_car_Variations/GenericPlanner_ID_car_hit_lambo_1_All_1,По машине не стрелять!,
ST_car_Variations/GenericPlanner_ID_car_explosives_picked_1_All_2,"Водила на месте, он привез C4. Вы только не продолбайте его.",
ST_car_Variations/GenericPlanner_ID_car_blackscreen_continued_1_All_2,"Э-э, ладно, не буду мучить вас ожиданием. Короче, вам нужно забрать хоум-видео со мной и… подругой другого босса. А также любимую тачку Хьело. Заодно можно и поднять бабла.",
ST_car_Variations/GenericPlanner_ID_car_fst_heli_meantime_1_All_2,Сейчас сюда едет каждый чикос в радиусе пары километров. И копы тоже.,
ST_car_Variations/GenericPlanner_ID_car_fst_heli_wait_1_All_2,Первые вертушки пошли.,
ST_car_Variations/GenericPlanner_ID_car_lambo_exploded_escape_1_All_3,"Ну и плевать. Хьело я выбесил, кассету у него забрал, и так сойдет.",
ST_car_Variations/GenericPlanner_ID_car_roof_exit_1_All_1,Уходите с крыши!,
ST_car_Variations/GenericPlanner_ID_car_roof_exit_reminder_1_All_1,Уходите с крыши!,
ST_car_Variations/GenericPlanner_ID_car_place_last_c4_1_All_3,Тащите туда взрывчатку!,
ST_car_Variations/GenericPlanner_ID_car_firstscreen_2_All_1,Направляйтесь в укрытие. Сначала нужно заглянуть в нарколабу.,
ST_car_Variations/GenericPlanner_ID_car_snd_heli_2_All_1,"Отлично, держитесь пока. Ждем следующую вертушку.",
ST_car_Variations/GenericPlanner_ID_car_end_without_lambo_1_All_2,"Тачка у нас, но… столько золота просрали! Очень жалко.",
ST_car_Variations/GenericPlanner_ID_car_car_dealer_3_All_1,Но сначала придется ее вытащить.,
ST_car_Variations/GenericPlanner_ID_car_loot_reminder_1_All_2,"Выглядеть должно так, будто это мог быть кто угодно. Так что набивайте сумки как следует.",
ST_car_Variations/GenericPlanner_ID_car_end_with_lambo_1_All_2,Как же приятно в кои-то веки поработать с реальными профи.,
ST_car_Variations/GenericPlanner_ID_car_break_stealth_later_1_All_2,"Ну, рано или поздно они бы вас засекли. Следуем плану, и всё будет окей.",
ST_car_Variations/GenericPlanner_ID_car_escape_ready_1_All_1,Вертолет ждет.,
ST_car_Variations/GenericPlanner_ID_car_escape_reminder_1_All_1,Вертушка уже готова.,
ST_car_Variations/GenericPlanner_ID_car_magnet_1_All_1,Вертушка на месте.,
ST_car_Variations/GenericPlanner_ID_car_break_stealth_early_1_All_3,"Эй, вы там как? Что это за стрельба?",
ST_car_Variations/GenericPlanner_ID_car_car_dealer_reminder_1_All_1,Хьело обожает тачки. Кучу бабок на них тратит. Вы уже в дилерском центре?,
ST_car_Variations/GenericPlanner_ID_car_safe_1_All_1,У Хьело лабы по всему городу. Это одна из самых мелких.,
ST_car_Variations/GenericPlanner_ID_car_blackscreen2_1_All_1,У Хьело есть кое-что мое. И мне нужно это у него забрать.,
ST_car_Variations/GenericPlanner_ID_car_blackscreen3_2_All_1,"Хьело держит на меня компромат, чтобы я и дальше на него работал.",
ST_car_Variations/GenericPlanner_ID_car_fst_heli_wait_3_All_1,"Продержитесь, пока она не прибудет!",
ST_car_Variations/GenericPlanner_ID_car_snd_heli_meantime_1_All_2,Ну как там? Вертушка уже в пути.,
ST_car_Variations/GenericPlanner_ID_car_break_stealth_later_1_All_1,"Ну как там? Судя по звукам, не очень.",
ST_car_Variations/GenericPlanner_ID_car_deliver_loot_1_All_4,"Пятерка за старание, но нам, наверное, уже хватит. Давайте к машине.",
ST_car_Variations/GenericPlanner_ID_car_fst_heli_meantime_1_All_4,"Так-то мы уже всё необходимое достали, но нельзя же оставлять золотую «ламбо».",
ST_car_Variations/GenericPlanner_ID_car_tape_reminder_1_All_1,"Достаньте кассету, вы меня слышите?",
ST_car_Variations/GenericPlanner_ID_car_loot_2_All_1,"Тащите наркоту, бабки — всё, что найдете вокруг. Ясно вам? А потом едем за золотой тачкой.",
ST_car_Variations/GenericPlanner_ID_car_deliver_loot_1_All_3,"По-моему, уже хватит. Можно забирать добычу и сваливать.",
ST_car_Variations/GenericPlanner_ID_car_safehouse_reminder_1_All_2,"Всю наркоту, какую найдете, можно принимать. Не в смысле упороться, а в плане забрать с собой.",
ST_car_Variations/GenericPlanner_ID_car_hit_lambo_1_All_4,"Если тачку изрешетят, у нас всех будут пиздец какие проблемы.",
ST_car_Variations/GenericPlanner_ID_car_explosives_loud_1_All_1,"Если копы еще не приехали, это уж точно привлечет их внимание.",
ST_car_Variations/GenericPlanner_ID_car_loot_1_All_1,"Если пропадет только видео, они сразу поймут, что это я замешан. Поэтому тащите всё, что найдете. Типа это просто налет был.",
ST_car_Variations/GenericPlanner_ID_car_blackscreen2_2_All_1,"Если вы мне не поможете, думаю, уже через неделю меня в живых не будет.",
ST_car_Variations/GenericPlanner_ID_car_escape_ready_2_All_1,"Если есть сумки, можно их отгрузить наверх.",
ST_car_Variations/GenericPlanner_ID_car_safehouse_reminder_1_All_5,"Если кого-то пришили, не забудьте спрятать тело. Если кто-то найдет труп в полиэтилене, заварушка неизбежна.",
ST_car_Variations/GenericPlanner_ID_car_safe_reminder_1_All_3,Вы дрель-то установили на сейф? Что-то я ничего не слышу.,
ST_car_Variations/GenericPlanner_ID_car_magnet_reminder_1_All_4,Магнит уже соединен с крышей?,
ST_car_Variations/GenericPlanner_ID_car_zipline_1_All_1,Вы бы натянули грузовой зиплайн. Сэкономит время.,
ST_car_Variations/GenericPlanner_ID_car_end_with_lambo_1_All_1,"Скажу честно, я ожидал, что всё пойдет по пизде с самого начала. Но вы провернули дело, красавчики.",
ST_car_Variations/GenericPlanner_ID_car_blackscreen1_1_All_1,"Уж не знаю, что вам известно, но вот вкратце.",
ST_car_Variations/GenericPlanner_ID_car_safehouse_reminder_1_All_6,"Я там сам пару раз бывал, но торчки с пушками лично мне не особо заходят.",
ST_car_Variations/GenericPlanner_ID_car_basement_stealth_1_All_4,Теперь нужно пробраться в лабу.,
ST_car_Variations/GenericPlanner_ID_car_roof_exit_reminder_1_All_4,Теперь нужно пробраться в лабу.,
ST_car_Variations/GenericPlanner_ID_car_fst_heli_wait_1_All_3,"Продержитесь, пока он не прибудет!",
ST_car_Variations/GenericPlanner_ID_car_lab_reminder_1_All_5,Главное — добраться до лабы. Остальная часть здания нам не интересна.,
ST_car_Variations/GenericPlanner_ID_car_safehouse_reminder_1_All_7,Главное — добраться до лабы. Остальная часть здания нам не интересна.,
ST_car_Variations/GenericPlanner_ID_car_hit_lambo_1_All_2,Тачку нужно повредить по минимуму!,
ST_car_Variations/GenericPlanner_ID_car_hit_lambo_1_All_3,В сторону тачки даже не цельтесь.,
ST_car_Variations/GenericPlanner_ID_car_lab_reminder_1_All_1,"Лаба за толстой стальной дверью. Можно ее выпилить, а можно поискать ключ-карту.",
ST_car_Variations/GenericPlanner_ID_car_blackscreen_continued_1_All_3,"Ладно, давайте уж начистоту. На этом видео мы со старушкой одного из боссов… ну, зависаем типа. В общем, вам нужно забрать компромат на меня. Ну и тачку, само собой.",
ST_car_Variations/GenericPlanner_ID_car_place_explosives_failed_1_All_3,"Похоже, взрывчатки не хватит, так мы потолок не снимем. Я вам сейчас еще зашлю.",
ST_car_Variations/GenericPlanner_ID_car_loot_reminder_1_All_1,"Тащите всё, что не приколочено.",
ST_car_Variations/GenericPlanner_ID_car_basement_stealth_1_All_3,Делаем успехи.,
ST_car_Variations/GenericPlanner_ID_car_blackscreen1_2_All_1,"Мы с Хьело были бизнес-партнерами. Когда он начал неоправданно рисковать, я решил, что мне пора на выход. И рассказал об этом ему.",
ST_car_Variations/GenericPlanner_ID_car_fst_heli_meantime_1_All_3,"Вы, главное, тачку защищайте.",
ST_car_Variations/GenericPlanner_ID_car_blackscreen1_3_All_1,"Он, должно быть, это предвидел, потому что успел накопать на меня грязи. Такой, после публикации которого не живут.",
ST_car_Variations/GenericPlanner_ID_car_tape_reminder_1_All_3,"Мое… ну, видео, или как его назвать. Короче, оно в сейфе, точно говорю.",
ST_car_Variations/GenericPlanner_ID_car_car_dealer_reminder_1_All_4,"Вход туда разрешен только Хьело и ребятам, которые его охраняют.",
ST_car_Variations/GenericPlanner_ID_car_snd_heli_1_All_2,Теперь ждем следующий вертолет.,
ST_car_Variations/GenericPlanner_ID_car_explosives_reminder_1_All_3,"Когда проделаете дырку в крыше, прилетит вертушка и вытащит через нее машину.",
ST_car_Variations/GenericPlanner_ID_car_magnet_reminder_1_All_2,Пилот уже нервничает. Ему можно лететь?,
ST_car_Variations/GenericPlanner_ID_car_fst_heli_wait_1_All_1,"Огонь, просто супер. Теперь молимся, чтобы крыша на тачку не рухнула.",
ST_car_Variations/GenericPlanner_ID_car_roof_exit_1_All_3,"Пилот не полетит, пока вы на крыше стоите.",
ST_car_Variations/GenericPlanner_ID_car_explosives_reminder_1_All_1,"Ставьте взрывчатку, а я вызову вертушку.",
ST_car_Variations/GenericPlanner_ID_car_explosives_loud_2_All_1,Ставим взрывчатку по периметру прозрачного потолка над тачкой.,
ST_car_Variations/GenericPlanner_ID_car_pedestal_reminder_1_All_1,"Нажми кнопку на контроллере, чтобы тормознуть подиум.",
ST_car_Variations/GenericPlanner_ID_car_place_last_c4_1_All_2,Бей их!,
ST_car_Variations/GenericPlanner_ID_car_explosives_stealth_1_All_1,Теперь придется пошуметь.,
ST_car_Variations/GenericPlanner_ID_car_snd_heli_meantime_1_All_1,Вторая вертушка на подходе. Ожидайте.,
ST_car_Variations/GenericPlanner_ID_car_place_last_c4_1_All_1,Ставим и подрываем!,
ST_car_Variations/GenericPlanner_ID_car_break_stealth_later_1_All_3,"Блин. Короче, там еще чикосы на подходе. Давайте-ка максимально ускоримся, ага?","Блин. Короче, там ещё чикос на подходе. Давайте-ка максимально ускоримся, ага?"
ST_car_Variations/GenericPlanner_ID_car_deliver_loot_1_All_1,Этого более чем достаточно. Тащите сумки в фургон.,
ST_car_Variations/GenericPlanner_ID_car_magnet_2_All_1,"Как закрепите магнит, дайте сигнал пилоту.",
ST_car_Variations/GenericPlanner_ID_car_escape_fail_lambo_1_All_2,Ну пиздец! Тачку потеряли.,
ST_car_Variations/GenericPlanner_ID_car_basement_stealth_1_All_1,"Похоже, вы в подвале.",
ST_car_Variations/GenericPlanner_ID_car_lab_reminder_1_All_3,Попасть в подвал можно по лестнице сбоку от дома.,
ST_car_Variations/GenericPlanner_ID_car_safehouse_reminder_1_All_4,Не спешите. Лучше обойтись без дохлых шлюх и торчков.,
ST_car_Variations/GenericPlanner_ID_car_end_without_lambo_1_All_3,"За кассету спасибо. Жаль, конечно, что тачку не забрали, ну хоть Хьело выбесили. Стакан наполовину полон.",
ST_car_Variations/GenericPlanner_ID_car_end_with_lambo_1_All_3,"На этой тачке мы все как следует наваримся. Всё, теперь пора укопать Хьело.",
ST_car_Variations/GenericPlanner_ID_car_place_explosives_failed_1_All_2,"Этот заряд, которым вы подорвали дверь в лабу, — он был нужен для крыши. Я сейчас еще пришлю.",
ST_car_Variations/GenericPlanner_ID_car_magnet_reminder_1_All_1,Магнит на месте?,
ST_car_Variations/GenericPlanner_ID_car_car_dealer_1_All_1,"Нормально вынесли. Представляю, как выбесится Хьело.",
ST_car_Variations/GenericPlanner_ID_car_place_explosives_failed_1_All_4,"Чтобы расшатать крышу, нужно побольше пороха. Погодите, я сейчас вам пришлю на тачке.",
ST_car_Variations/GenericPlanner_ID_car_end_without_lambo_1_All_1,"С тачкой, конечно, хреново вышло. Ну, хоть кассету достали.",
ST_car_Variations/GenericPlanner_ID_car_fst_heli_wait_2_All_1,Первая вертушка на подходе.,
ST_car_Variations/GenericPlanner_ID_car_escape_fail_lambo_1_All_3,"Блядь, «торини» теперь только на лом сдавать.","Блядь, «Торини» теперь только на лом сдавать."
ST_car_Variations/GenericPlanner_ID_car_tape_reminder_1_All_2,Первым делом нужно достать кассету.,
ST_car_Variations/GenericPlanner_ID_car_snd_heli_arriving_1_All_1,Следующая вертушка будет с минуты на минуту.,
ST_car_Variations/GenericPlanner_ID_car_lab_reminder_1_All_4,В отдельно стоящем маленьком здании есть люк. Залезаете туда — и вы в подвале.,
ST_car_Variations/GenericPlanner_ID_car_lab_reminder_1_All_2,"Ключ от лабы есть только у капитана ихнего. Держит его у себя в комнате, но где именно — я не в курсах.",
ST_car_Variations/GenericPlanner_ID_car_firstscreen_3_All_1,"Потом забираете тачку. Причем не слишком изящным способом, так что вы там не расслабляйтесь.",
ST_car_Variations/GenericPlanner_ID_car_pedestal_2_All_1,Где-то должен быть контроллер. Нужно найти и выключить его.,
ST_car_Variations/GenericPlanner_ID_car_explosives_warning_1_All_1,"Эта хуйня быстро прогорит, лучше бы вам отойти.",
ST_car_Variations/GenericPlanner_ID_car_after_explosives_stealth_1_All_1,Они сейчас начнут стрельбу.,
ST_car_Variations/GenericPlanner_ID_car_loot_reminder_1_All_4,"Это ваш шанс как следует нагнуть Хьело. Тащите всё, что сможете унести.",
ST_car_Variations/GenericPlanner_ID_car_lambo_exploded_escape_1_All_2,"Всё, тут мы закончили. Сейчас кого-нибудь за вами пришлю.",
ST_car_Variations/GenericPlanner_ID_car_deliver_loot_1_All_2,Хьело и чикосов мы сегодня знатно нагнули. Тащите добычу на эвакуацию.,Хьело и чикос мы сегодня знатно нагнули. Тащите добычу к месту побега.
ST_car_Variations/GenericPlanner_ID_car_explosives_stealth_2_All_1,"Нужно заложить взрывчатку, которую вы притащили, на крышу над «торини».","Нужно заложить взрывчатку, которую вы притащили, на крышу над «Торини»."
ST_car_Variations/GenericPlanner_ID_car_explosives_reminder_1_All_4,Трех зарядов в нужных точках должно хватить. По идее. Я сам таким раньше не занимался.,
ST_car_Variations/GenericPlanner_ID_car_pedestal_reminder_1_All_4,"Может, за стойкой или в кабинете его. Ну оглядитесь вокруг, блин.",
ST_car_Variations/GenericPlanner_ID_car_snd_heli_meantime_1_All_4,"Главное, чтобы пулями тачку не цепануло.",
ST_car_Variations/GenericPlanner_ID_car_safehouse_reminder_1_All_1,Наверху обычный наркопритон. Лаба у них в подвале.,
ST_car_Variations/GenericPlanner_ID_car_explosives_picked_1_All_3,Фургон с C4 уже на месте.,
ST_car_Variations/GenericPlanner_ID_car_explosives_picked_1_All_4,"Фургон прибыл, а с ним и взрывчатка! Давайте, забирайте, иначе крышу нам не снять.",
ST_car_Variations/GenericPlanner_ID_car_explosives_picked_1_All_1,Фургон уже здесь! Бегом за взрывчаткой.,
ST_car_Variations/GenericPlanner_ID_car_escape_zone_1_All_1,"Готово? Заебись, круто. Последняя вертушка прилетит за вами.",
ST_car_Variations/GenericPlanner_ID_car_escape_reminder_1_All_3,"Всё нужное мы достали, можно сваливать!",
ST_car_Variations/GenericPlanner_ID_car_lambo_exploded_escape_1_All_1,Тут мы закончили.,
ST_car_Variations/GenericPlanner_ID_car_blackscreen3_1_All_1,Нам нужно забрать… э-э… кое-что мое.,
ST_car_Variations/GenericPlanner_ID_car_escape_reminder_1_All_2,"Ждем вас, ребятки, погнали!",
ST_car_Variations/GenericPlanner_ID_car_roof_exit_reminder_1_All_2,Вы чего? А ну отойдите!,
ST_car_Variations/GenericPlanner_ID_car_break_stealth_early_1_All_2,"Чего там творится? Это что, выстрелы? Эй! Хрена ли там происходит?",
ST_car_Variations/GenericPlanner_ID_car_safe_reminder_1_All_2,Чего ждем?,
ST_car_Variations/GenericPlanner_ID_car_safehouse_reminder_1_All_3,"Чикосы сюда приезжают либо барыжить, либо забирать товар. Их будет предостаточно.","Чикос приезжают сюда либо барыжить, либо забирать товар. Их будет предостаточно."
ST_car_Variations/GenericPlanner_ID_car_magnet_reminder_1_All_3,"Как закрепите магнит, лучше будет немного отойти, ага?",
ST_car_Variations/GenericPlanner_ID_car_place_explosives_failed_1_All_1,"А третий заряд где? Вы его что, просрали уже? Погодите, я вам еще отправлю.",
ST_car_Variations/GenericPlanner_ID_car_safe_3_All_1,"Нам нужен сейф. Вскрывайте его и забирайте оттуда всё. Главное, сраную кассету не забудьте.",
ST_car_Variations/GenericPlanner_ID_car_tape_1_All_1,"Достали? Ну слава богу, блядь. Только не смейте ее смотреть.",
ST_car_Variations/GenericPlanner_ID_car_car_dealer_reminder_1_All_3,"Нужно пробраться в этот его «дилерский центр». Тачки там не продают, если что.",
ST_car_Variations/GenericPlanner_ID_car_pedestal_reminder_1_All_3,Нужно остановить подиум.,
ST_car_Variations/GenericPlanner_ID_car_snd_heli_meantime_1_All_5,Хотите выбесить Хьело? Вот такое работает безотказно!,
ST_car_Variations/GenericPlanner_ID_car_roof_exit_1_All_2,"Уйдите с потолка быстро, а то вас тоже зацепит.",
ST_car_Variations/GenericPlanner_ID_car_firstscreen_1_All_1,Это территория чикосов. Их тут будет с избытком.,Это территория чикос. Их тут будет с избытком.
ST_car_Variations/GenericPlanner_ID_car_basement_stealth_1_All_2,Вы в подвале. Давайте в лабораторию.,
ST_car_Variations/GenericPlanner_ID_car_lab_1_All_2,"Вы уже в укрытии? Это хорошо, только нужно еще в лабу попасть, она внизу. Сейф хранится именно там.",
ST_Carryables/name_chemical_b,Нитрат аммония,
ST_Carryables/name_basket_ball,Мяч,
ST_Carryables/name_chess_bishop,Слон,
ST_Carryables/name_body_bag,Мешок для трупов,
ST_Carryables/name_firework_box,Коробка фейерверков,
ST_Carryables/name_cardboard_box,Картонная коробка,
ST_Carryables/name_explosive_box,Ящик взрывчатки,
ST_Carryables/name_hifi_box,Hi-Fi колонка,
ST_Carryables/name_chemical_a,Изобутан,
ST_Carryables/name_jerrycan-empty,Канистра (пустая),
ST_Carryables/name_jerrycan-full,Канистра (полная),
ST_Carryables/name_chess_king,Король,
ST_Carryables/name_chess_knight,Конь,
ST_Carryables/name_lootbag_generic,Мешок с добычей,
ST_Carryables/name_lootbag_loot,Мешок с добычей,
ST_Carryables/name_medical_box,Медицинский ящик,
ST_Carryables/name_money_box,Коробка с деньгами,
ST_Carryables/name_pc_monitor,Монитор,
ST_Carryables/name_mortar_shell,Мина,
ST_Carryables/name_egg,Драгоценное яйцо,
ST_Carryables/name_pc,Компьютер,
ST_Carryables/name_packed_glider,Запакованный планер,
ST_Carryables/name_chess_pawn,Пешка,
ST_Carryables/item_prefix,Забрать,
ST_Carryables/name_propane_tank,Газовый баллон,
ST_Carryables/name_chess_queen,Ферзь,
ST_Carryables/name_cassette_player,Радио,
ST_Carryables/name_chess_rook,Ладья,
ST_Carryables/name_soap,Мыло,
ST_Carryables/name_tv,Телевизор,
ST_Carryables/name_tv_box,ТВ-приставка,
ST_Carryables/name_treasure,Сокровище,
ST_Carryables/name_vhs,Видеомагнитофон,
ST_Carryables/name_vase,Ваза,
ST_Carryables/item_final_name,{Prefix} {Suffix},
ST_cga_Objectives/obj_atg_parking,Доберитесь до парковки!,Добраться до парковки!
ST_cha/int_cha_FireRunes,Огненная руна,
ST_cha/loot_item_guns,Сумка с оружием,
ST_cha/int_cha_bed,Подъемник,
ST_cha/loot_item_papers,Бумаги,
ST_cha/int_cha_scroll,Свиток,
ST_cha/int_cha_pizza,Взять пиццу,
ST_cha1_Objectives/obj_cha1_find_Manolo,Найти Маноло,
ST_cha1_Objectives/obj_cha1_find_the_cabin,Найти хижину,
ST_cha1_Objectives/obj_cha1_get_the_coke,Забрать кокаин,
ST_cha1_Objectives/obj_cha1_get_the_rest_of_the_coke,Забрать оставшийся кокаин,
ST_cha1_Objectives/obj_cha_go_to_cabin,Отправиться к хижине,
ST_cha1_Objectives/obj_cha1_kill_the_cops,Убить полицейских,
ST_cha1_Objectives/obj_cha1_escape,Пора бежать,
ST_cha2_Objectives/obj_cha2_drop_the_gun_bag,Бросить сумку с оружием,
ST_cha2_Objectives/obj_cha2_enter_the_room,Войти в комнату,
ST_cha2_Objectives/obj_cha2_get_in,Заходи.,Войти
ST_cha2_Objectives/obj_cha2_get_out,Выбраться,Выйти
ST_cha2_Objectives/obj_cha2_get_the_papers,Забрать бумаги,
ST_cha2_Objectives/obj_cha2_get_upstairs,Подняться по лестнице,
ST_cha2_Objectives/obj_cha2_take_the_guns,Забрать стволы,
ST_cha2_Objectives/obj_cha2_escape,Пора бежать,
ST_cha2_Objectives/obj_cha2_wait_for_the_escape_car,Дождаться фургона для побега,
ST_cha3_Objectives/obj_cha3_search,Найти свиток,
ST_cha3_Objectives/obj_cha3_find_symbols,Найти символы и зажечь их,
ST_cha3_Objectives/obj_cha3_get_house,Добраться до дома,
ST_cha4_Objectives/obj_cha4_kill_the_demons,Убить демонов!,
ST_cha4_Objectives/obj_cha4_get_the_pizza,Забрать пиццу,
ST_cha4_Objectives/obj_clu3_run_across_highway,Бегите через шоссе.,Перебежать шоссе
ST_cha4_Objectives/obj:clu3_escape,Пора бежать,
ST_cha5_Objectives/obj_cha5_find_way_inside,Найти способ забраться внутрь,
ST_cha5_Objectives/obj_cha5_find_tunnels,Найти тоннели,
ST_cha5_Objectives/obj_cha5_find_witch_lair,Найти логово ведьмы,
ST_cha5_Objectives/obj_cha5_kill_witch,Убить ведьму,
ST_ChainMissions/schain_story_TD_description,-- TD story placeholder description --,
ST_ChainMissions/schain_story_AoH-2_title,Рыбка побольше,
ST_ChainMissions/schain_story_AoH-3_description,"Банк — дело не для дилетантов. Чувствуете готовность? Надеюсь, что да, а то закончите в гробу или хуже того — в наручниках.",
ST_ChainMissions/schain_story_HansFang_description,"Клиент без имени и без лица желает заполучить древнюю реликвию. Обычно мы не особо осторожны и осмотрительны, но это дело — исключение.",
ST_ChainMissions/schain_story_PaG-1_description,"Вечеринка на нашей же хате, а мы без приглашения? Наведаемся туда и покажем бандитам Хьело, что они не нашего поля ягоды.",
ST_ChainMissions/schain_story_SA-3_description,"Мы составили план: пробраться на яхту Хана, вынести партию его наркотиков. Действуйте без шума, главное — результат.",
ST_ChainMissions/schain_story_O13-1_description,"Это стандартное ограбление банка. Заберите деньги, а Моцарт вас заберет.",
ST_ChainMissions/schain_story_PH_description,Команда профессиональных преступников. Неумолимый шериф. И целый поезд бабла.,
ST_ChainMissions/schain_story_CAG_description,Техномагнат хочет подчинить себе город. Сможет ли местная банда справиться с зарождающимся диктатором?,
ST_ChainMissions/schain_story_PaG_description,Головорезы Хьело подняли шум на чужой территории. Завязывается кровавый конфликт.,
ST_ChainMissions/schain_story_O13_description,Код доступа к скрытому хранилищу — это идеальный шанс набить карманы.,
ST_ChainMissions/schain_story_TH_description,Уважаемая семья перебирается в Рокай — со всеми своими богатствами.,
ST_ChainMissions/schain_story_GCL_description,Нелегкий союз соперников подвергается испытанию в отчаянной охоте за золотом Короля.,
ST_ChainMissions/schain_story_PH-1_title,Бронированный грузовик,
ST_ChainMissions/schain_story_PH-2_title,Бронированный грузовик II,
ST_ChainMissions/schain_story_PaG-1_objective,Напасть на бандитов Хьело,
ST_ChainMissions/schain_story_99P_title,Приказы Канали,
ST_ChainMissions/schain_story_GCS_description,Проберется ли команда в федеральное золотохранилище и совершит ли ограбление века?,
ST_ChainMissions/schain_story_O13-1_objective,Совершить ограбление банка,
ST_ChainMissions/schain_story_PaG-3_objective,Провернуть наркосделку,
ST_ChainMissions/schain_story_PaG-3_title,Сделка у каналов,
ST_ChainMissions/schain_story_TH-2_title,Защитить склад,
ST_ChainMissions/schain_story_TH-2_objective,Защитить свой склад,
ST_ChainMissions/schain_story_AoH-2_description,"В документах из мастерской по ремонту указан маршрут бронированного грузовика. Перехватите его, откройте и обчистите.",
ST_ChainMissions/schain_story_TH-3_title,Дракопсы,
ST_ChainMissions/schain_story_PaG-1_title,Бой за территорию,
ST_ChainMissions/schain_story_TH-1_objective,Найти информацию об ювелирном магазине,Найти информацию о ювелирном магазине
ST_ChainMissions/schain_story_AoH-3_title,Первый банк,
ST_ChainMissions/schain_story_O13-2_objective,Освободить Моцарта,
ST_ChainMissions/schain_story_O13-2_title,Творческая свобода Моцарта,
ST_ChainMissions/schain_story_HansFang_title,Клык Хань,
ST_ChainMissions/schain_story_PH_title,Перевозка пепла,
ST_ChainMissions/schain_story_PaG-2_description,"Хьело, взбешенный нашим движем на пляже, перехватил наш груз наркоты. Но он не ожидал, что мы знаем, куда он его припрятал.",
ST_ChainMissions/schain_story_AoH-1_title,Нападение на мастерскую по ремонту,
ST_ChainMissions/schain_story_PH-2_objective,Напасть на конвой бронированного грузовика,
ST_ChainMissions/schain_story_SA-1_objective,Перехватить конвой Хана,
